X,Y,OBJECTID,SCH_TYPE,SCHCLASS,SCHNAME,ADDRESS,CITY,ZIP,PHONE,URL,SDISTNAME,LAT,LON,GlobalID,GRADELVL,last_edited_user,last_edited_date,created_user,created_date
1003235.49278215,444562.306430444,269,PRIVATE,OTHER,SAINT AMBROSE CATHOLIC SCHOOL,300 S TUCSON BL,TUCSON,85716,520-882-8678,http://www.stambrosetucson.org/,,32.21838392,-110.93613263,{2174EB71-AB63-4403-8CC3-35A7425ED782},PK-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1039660.05971128,435084.243766405,270,CHARTER,OTHER,LA PALOMA ACADEMY-LAKESIDE CAMPUS,8140 E GOLF LINKS RD,TUCSON,85730,520-733-7373,https://lpatucson.org/lakeside/,,32.19136577,-110.81868172,{7F4AB377-0835-46CE-971B-535049C8369E},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:17:23+00,,
966578.838582676,486989.369750656,271,PUBLIC,HIGH SCHOOL,SENTINEL PEAK HIGH SCHOOL,4125 W AERIE DR,TUCSON,85741,520-696-8900,https://sentinelpeak.flowingwellsschools.org,FLOWING WELLS UNIFIED SCHOOL DISTRICT,32.33586235,-111.05354864,{9A4C1962-56A0-4B55-AF57-8BB005EFC704},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
947509.134186354,494797.660433069,272,PUBLIC,MIDDLE SCHOOL,ICHOOSE ACADEMY,https://www.maranausd.org/news/ichoose-academy,MARANA,85743,,,,32.35773151,-111.11509712,{6FB6703C-3A13-4B3A-B042-9E776C7C264C},,U157087,2024/08/15 20:36:12+00,U157087,2024/08/15 20:36:12+00
1011761.88451444,448594.140748031,273,PRIVATE,ELEMENTARY SCHOOL,FAITH LUTHERAN SCHOOL,3925 E 5TH ST,TUCSON,85711,520-881-0670,http://www.faith-lutheran.org,,32.22924857,-110.90844321,{60B322A9-CBF5-4073-AC5C-AC259C123BD2},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:04:35+00,,
1003794.58661417,450666.739173226,274,CHARTER,HIGH SCHOOL,EDGE HIGH SCHOOL-HIMMEL PARK,2555 E 1ST ST,TUCSON,85716,520-881-1389,http://edgehighschool.org/,,32.23514804,-110.93414449,{965E3FE6-A88B-48E8-A1C6-8E1CB5F39E2B},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:32:14+00,,
1038444.82939633,429463.201771654,275,PUBLIC,HIGH SCHOOL,SANTA RITA HIGH SCHOOL,3951 S PANTANO RD,TUCSON,85730,520-731-7500,https://santaritahs.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.17595071,-110.82279422,{A71DD09B-AD3B-42F2-B9A5-B09C5F5968B7},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
408666.971456692,501115.499015749,276,PUBLIC,OTHER,AJO ELEMENTARY SCHOOL,111 N WELL RD,AJO,85321,520-387-5618,https://www.ajoschools.org/elementary-school,AJO UNIFIED SCHOOL DISTRICT,32.37411424,-112.86032697,{6D8C7209-A8B8-43B2-8D7F-879ABA1EEE48},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:54:51+00,,
992191.494422574,420451.490157478,277,PUBLIC,ELEMENTARY SCHOOL,LIBERTY ELEMENTARY SCHOOL,5495 S LIBERTY AV,TUCSON,85706,520-545-3100,https://www.susd12.org/liberty,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.15238563,-110.97252427,{C4814B83-EDDD-40A1-858B-030DBEA9CD36},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:28:24+00,,
955900.132217847,524856.698490813,278,PUBLIC,OTHER,DOVE MOUNTAIN CSTEM K-8,5650 W MOORE RD,MARANA,85658,520-579-4500,https://www.maranausd.org/dmk8,MARANA UNIFIED SCHOOL DISTRICT,32.44017499,-111.08716977,{C80A30EB-570E-4AEB-A271-BD8B95F92E0E},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:24:05+00,,
992094.05347769,422889.661745407,279,PUBLIC,HIGH SCHOOL,STAR ACADEMIC HIGH SCHOOL,5093 S LIBERTY AV,TUCSON,85706,520-545-2300,https://old.susd12.org/star,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.1590895,-110.97277001,{C20DA68F-FA80-4012-BF79-C93840CA039D},10-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1056396.12237533,419680.74442257,280,CHARTER,OTHER,CIVANO COMMUNITY K-8 SCHOOL,10625 E DREXEL RD,TUCSON,85747,520-879-1702,https://civ.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.14854967,-110.7651227,{3E652F4C-6D14-4C11-ABE1-974D2CD941A0},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:17:59+00,,
997124.500984251,445898.540026248,281,PUBLIC,OTHER,TUCSON UNIFIED VIRTUAL ACADEMY,1010 E 10TH ST,TUCSON,85719,520-731-7700,http://tusd1.org/TUVAK12,TUCSON UNIFIED SCHOOL DISTRICT,32.22220833,-110.95585193,{41780E1F-465C-4A5D-873B-0067414EFD50},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2021/09/15 08:29:56+00,,
1048493.48950131,407648.338254593,282,PUBLIC,ELEMENTARY SCHOOL,MESQUITE ELEMENTARY SCHOOL,9455 E RITA RANCH RD,TUCSON,85747,520-879-2100,https://mes.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.11570914,-110.79105868,{8D5F7F99-C423-48D7-A973-0F66B93DA20F},K-5,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:30:00+00,,
989312.374343831,457734.494094491,283,PUBLIC,ELEMENTARY SCHOOL,NASH ELEMENTARY SCHOOL,515 W KELSO ST,TUCSON,85705,520-696-6440,http://www.amphi.com/Nash,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.25492956,-110.98077766,{6E9B1D11-4E71-4BA1-89C2-71DBEE36EE49},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
1005287.26181103,484744.060039371,284,PUBLIC,ELEMENTARY SCHOOL,MANZANITA ELEMENTARY SCHOOL,3000 E MANZANITA AV,TUCSON,85718,520-209-7800,http://mzes.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.32877163,-110.92830218,{1D7ADB1B-BD36-4113-A6AA-64D4038E6291},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:31:45+00,,
1053673.02788714,431798.022965878,285,PUBLIC,MIDDLE SCHOOL,SECRIST MIDDLE SCHOOL,3400 S HOUGHTON RD,TUCSON,85730,520-731-5300,https://secristms.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.18193259,-110.77350389,{C2CE0F6C-C4CD-4D2D-89E7-880C3748C5CB},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
985767.446194224,449765.114501312,286,PUBLIC,ELEMENTARY SCHOOL,ESCUELA MANZO ELEMENTARY SCHOOL,855 N MELROSE AV,TUCSON,85745,520-225-1900,https://manzoes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.23310967,-110.99246563,{A431EC66-7AAE-455A-ABB9-6BB47E5D50BD},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:59:47+00,,
1003252.375,433252.218832023,287,PUBLIC,MIDDLE SCHOOL,UTTERBACK MIDDLE SCHOOL,3233 S PINAL VISTA,TUCSON,85713,520-225-3500,https://utterbackms.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.18729736,-110.93641149,{BE8566D9-AAD2-4951-9D68-5756559FAB27},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
983955.866141733,413090.49081365,288,CHARTER,OTHER,TUCSON INTERNATIONAL ACADEMY-MIDVALE,1645 W VALENCIA RD #101,TUCSON,85746,520-295-3944,https://tucsoninternationalacademy.com/k-12-charter-schools-tucson/charter-school-campuses/tucson-international-academy-midvale/,,32.13234886,-110.99933523,{76BF4838-9BF0-4C6B-98EE-CAAEF74806F1},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/30 14:34:54+00,,
984997.241797902,477981.357611552,289,PUBLIC,MIDDLE SCHOOL,LA CIMA MIDDLE SCHOOL,5600 N LA CANADA DR,TUCSON,85704,520-696-6730,https://www.amphi.com/LaCima,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.31068157,-110.9941718,{AE4A35BA-F523-437B-BEA4-F30A74157404},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:12:09+00,,
990312.673884515,416637.937664039,290,PUBLIC,ELEMENTARY SCHOOL,MISSION MANOR ELEMENTARY SCHOOL,600 W SANTA ROSA ST,TUCSON,85706,520-545-3500,https://old.susd12.org/mission-manor,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.14194888,-110.97870183,{298360D0-A6CE-472F-ADA2-DD4CBF4D2A8D},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
983029.068897638,423622.899934381,291,CHARTER,HIGH SCHOOL,PIMA ROSE ACADEMY,1690 W IRVINGTON RD,TUCSON,85746,520-797-4884,https://www.go2rose.com/schools/pima-rose-academy/,,32.16131999,-111.00203996,{93E3ABB2-55DB-4C18-B9C4-502D741BA72C},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:40:06+00,,
988327.285104986,466819.193897635,292,CHARTER,OTHER,ACADEMY DEL SOL ROGER CAMPUS,732 W ROGER RD,TUCSON,85705,520-325-2800,https://roger.academydelsol.com/,,32.2799228,-110.98370847,{AC2720F0-1750-4D8D-BF1F-039BB34D57A2},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:40:59+00,,
916552.850065615,522062.428805776,293,PUBLIC,ELEMENTARY SCHOOL,GLADDEN FARMS ELEMENTARY SCHOOL,11745 W GLADDEN FARMS DR,MARANA,85653,520-682-1180,https://www.maranausd.org/gfe,MARANA UNIFIED SCHOOL DISTRICT,32.43326996,-111.214764,{11CF4B8F-320F-46D9-98CA-837F5B0F3624},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:28:17+00,,
1009824.90091864,453833.058398947,294,PUBLIC,HIGH SCHOOL,CATALINA HIGH SCHOOL,3645 E PIMA ST,TUCSON,85716,520-232-8400,https://catalinahs.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.24369754,-110.91454844,{C7E31A16-9CF0-4AAC-B827-1B60C90419AA},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:46:50+00,,
992538.870078739,464172.311679788,295,PUBLIC,ELEMENTARY SCHOOL,PRINCE ELEMENTARY SCHOOL,125 E PRINCE RD,TUCSON,85705,520-696-6350,http://www.amphi.com/Prince,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.27254636,-110.97015793,{2FC2B20A-BDCE-47E5-BEA9-BE5D11C1DC01},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
1042481.06266404,447811.687664039,296,PUBLIC,HIGH SCHOOL,SAHUARO HIGH SCHOOL,545 N CAMINO SECO,TUCSON,85710,520-731-7100,https://sahuarohs.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.22626661,-110.80914012,{A95799A7-7621-4F0F-B37C-168024A82F63},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
982941.76312336,426937.719488189,297,PUBLIC,OTHER,MARY BELLE MCCORKLE ACADEMY OF EXCELLENCE K-8 SCHOOL,4455 S MISSION RD,TUCSON,85746,520-877-2000,https://mccorklek8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.17043314,-111.00223105,{FB9D51AC-B0E0-4534-AB89-3C012C8D7533},PK-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:32:28+00,,
969753.113845143,483005.119094491,298,CHARTER,HIGH SCHOOL,MOUNTAIN ROSE ACADEMY,3686 W ORANGE GROVE RD,TUCSON,85741,520-797-4884,https://www.go2rose.com/schools/mountain-rose-academy/,,32.32484068,-111.04337727,{325317BD-C6B4-4E93-A3DE-3F4B7D76295D},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
705882.445538059,327579.218503937,299,PUBLIC,OTHER,BABOQUIVARI SECONDARY CAMPUS,"S INDIAN ROUTE 19, MILE MARKER 19.5",TOPAWA,85634,520-719-1250,https://www.bhswarriors.com/,BABOQUIVARI UNIFIED SCHOOL DISTRICT,31.90059934,-111.89771059,{218C74C5-F99D-49BC-9DE2-60CB26FF9C10},7-12,U157087,2024/06/06 18:24:40+00,,
1002720.42847769,419088.712926507,300,PUBLIC,ELEMENTARY SCHOOL,LOS AMIGOS TECH ACADEMY,2200 E DREXEL RD,TUCSON,85706,520-545-3200,https://www.susd12.org/los-amigos,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.14838159,-110.93854688,{879EA811-91CC-4330-81B1-53E0461F0DC3},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:28:45+00,,
910180.374671917,477520.429133855,301,PUBLIC,ELEMENTARY SCHOOL,PICTURE ROCKS ELEMENTARY SCHOOL,5875 N SANDERS RD,TUCSON,85743,520-616-3700,https://www.maranausd.org/pre,MARANA UNIFIED SCHOOL DISTRICT,32.31095222,-111.23633537,{CDFA200E-4BB8-43DC-BAE6-D2458E8BF295},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1048632.64829396,474259.920603678,302,PUBLIC,HIGH SCHOOL,SABINO HIGH SCHOOL,5000 N BOWES RD,TUCSON,85749,520-584-7700,https://sabinohs.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.29878042,-110.78835115,{11B78BE4-E389-44C0-8FDC-5B4CAB1CAE7A},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
992748.441272967,434731.948162727,303,CHARTER,OTHER,LAS PUERTAS COMMUNITY SCHOOL,100 W 37TH ST,TUCSON,85713,520-546-9296,http://www.laspuertascommunityschool.org/,,32.19162308,-110.97031904,{A0B12430-27EA-4E45-9751-017A92D122E9},6-10,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:34:29+00,,
993223.680446193,464152.429790027,304,PUBLIC,MIDDLE SCHOOL,AMPHITHEATER MIDDLE SCHOOL,315 E PRINCE RD,TUCSON,85705,520-696-6230,https://www.amphi.com/AmphiMiddle,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.27247509,-110.96794306,{07EC3A15-8CE5-406C-B7D3-CC4EDBAFE5E4},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:16:59+00,,
941663.741469815,500612.24311024,305,PUBLIC,OTHER,TWIN PEAKS K-8,7995 W TWIN PEAKS RD,TUCSON,85743,520-579-4750,https://twinpeaks.maranausd.org/,MARANA UNIFIED SCHOOL DISTRICT,32.3738324,-111.13388843,{AD6D0191-5AE2-4D43-8298-D82A0C381CB1},K-8,U157087,2024/06/14 15:26:21+00,,
991653.781496063,350260.941272967,306,PUBLIC,OTHER,SAHUARITA DIGITAL PATHWAYS ACADEMY,350 W SAHUARITA RD,SAHUARITA,85629,520-625-3502 x1053,https://susd30.us/schools/sahuarita-digital-pathways-academy/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.95947093,-110.97623728,{35CEA417-9FFB-4C43-9E9C-05B674DEA5E1},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2021/09/15 08:29:56+00,,
1040123.95374016,426167.027559057,307,PUBLIC,POSTSECONDARY SCHOOL,PIMA COMMUNITY COLLEGE EAST CAMPUS,8181 E IRVINGTON RD,TUCSON,85730,520-206-7000,https://www.pima.edu/about-pima/locations/east/index.html,,32.16684432,-110.81747688,{7FCDC52A-032A-40E2-924A-44305988A500},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
977811.302493438,511405.36811024,308,PRIVATE,OTHER,CASAS CHRISTIAN SCHOOL,10801 N LA CHOLLA BL,TUCSON,85742,520-297-0922,http://www.casaschristianschool.com,,32.40271626,-111.01651951,{FF7FD0D4-13C7-4DA4-A2C8-98F8CD23C078},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:46:17+00,,
408934.095144358,500815.188648291,309,PUBLIC,HIGH SCHOOL,AJO HIGH SCHOOL,111 N WELL RD,AJO,85321,520-387-5618,https://www.ajoschools.org/high-school,AJO UNIFIED SCHOOL DISTRICT,32.37329531,-112.85945325,{42608CD1-D754-4AD3-BCEA-D95445A3C225},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:54:59+00,,
1046710.80839895,454259.249671914,310,CHARTER,OTHER,TUCSON COUNTRY DAY SCHOOL,9239 E WRIGHTSTOWN RD,TUCSON,85715,520-296-0883,http://www.tcdcharterschool.com,,32.24386646,-110.7952464,{43AB0BC8-4A5B-47D1-97BE-B66234544D31},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1037333.04133858,478704.371719159,311,PUBLIC,ELEMENTARY SCHOOL,CANYON VIEW ELEMENTARY SCHOOL,5725 N SABINO CANYON RD,TUCSON,85750,520-209-7700,http://cves.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.31131703,-110.82476893,{297B1871-BB1E-4E3F-831A-0443A56F18B9},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:39:14+00,,
989190.05675853,410871.372703411,312,PUBLIC,ELEMENTARY SCHOOL,SANTA CLARA ELEMENTARY SCHOOL,6910 S SANTA CLARA AV,TUCSON,85756,520-545-3700,https://old.susd12.org/santa-clara,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.12612573,-110.98249003,{308E3819-56C3-4802-89F1-A68F7F23BFEF},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1017226.64796588,443368.310367458,313,PUBLIC,ELEMENTARY SCHOOL,BONILLAS TRADITIONAL ELEMENTARY MAGNET SCHOOL,4757 E WINSETT ST,TUCSON,85711,520-232-6600,https://bonillases.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21474324,-110.89093415,{E97B14D9-1AB2-481F-B35E-9F20743017CD},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:30:55+00,,
997604.90059055,307756.27034121,314,PUBLIC,OTHER,CONTINENTAL ELEMENTARY SCHOOL,1991 E WHITEHOUSE CANYON RD,GREEN VALLEY,85614,520-625-4581,https://www.continentalesd.org/39011_1,CONTINENTAL ELEMENTARY SCHOOL DISTRICT,31.8424956,-110.95826183,{39FE0527-AEE1-4AF5-9949-7D31A070CA12},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:21:38+00,,
991159.744422574,413321.873359583,315,CHARTER,OTHER,MATH AND SCIENCE SUCCESS ACADEMY,434 W LERDO RD,TUCSON,85706,520-889-1504,https://massa.amsschools.org/,,32.13281407,-110.97605893,{DDB949E0-09CF-4A81-9D8E-3587F465304D},K-8,U157087,2024/06/12 21:53:44+00,,
996208.99835958,419388.374015749,316,PUBLIC,ELEMENTARY SCHOOL,DREXEL ELEMENTARY SCHOOL,801 E DREXEL RD,TUCSON,85706,520-545-2700,https://old.susd12.org/drexel,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.14936607,-110.95957481,{0CC4BE51-60B7-4641-BAE5-499AB132E96E},K-6,U157087,2024/07/11 22:20:46+00,,
1034244.04527559,440331.41141732,317,CHARTER,MIDDLE SCHOOL,ACADEMY OF TUCSON MIDDLE SCHOOL,7310 E 22ND ST,TUCSON,85710,520-749-1413,http://www.academyoftucson.com/middleschool_home.aspx,,32.20593811,-110.83601637,{E4F7447D-E91A-4552-B8C5-270F248E7B07},5-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:44:50+00,,
970975.25,490691.281167977,318,PUBLIC,ELEMENTARY SCHOOL,BUTTERFIELD ELEMENTARY SCHOOL,3400 W MASSINGALE RD,TUCSON,85741,520-579-5000,https://www.maranausd.org/be,MARANA UNIFIED SCHOOL DISTRICT,32.34593907,-111.03921735,{AD1DB540-4140-410F-AC64-F7BDE75644F8},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:31:33+00,,
1015336.84383202,439597.066272967,319,CHARTER,HIGH SCHOOL,CHANGEMAKER HIGH SCHOOL,1300 S BELVEDERE AV,TUCSON,85711,520-615-2200,https://changemakerhighschool.org/,,32.20442742,-110.89715953,{0BE8A1FF-38D7-43A3-8940-0F9D1FCEC9B5},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:14:20+00,,
1055212.50918635,348754.158792652,320,PUBLIC,ELEMENTARY SCHOOL,SYCAMORE ELEMENTARY SCHOOL,16701 S HOUGHTON RD,CORONA DE TUCSON,85641,520-879-2500,https://syc.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,31.95364628,-110.77137727,{E09EDFF8-DB1A-44E9-B24D-066C574A3047},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1020907.68635171,462213.991469815,321,PRIVATE,OTHER,THE GREGORY SCHOOL,3231 N CRAYCROFT RD,TUCSON,85712,520-327-6395,https://www.gregoryschool.org/,,32.26644284,-110.87844437,{4532DF2A-4D8B-48B7-948E-503E4409BBB8},5-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1000813.625,426666.714566931,322,CHARTER,HIGH SCHOOL,PPEP TEC CELESTINO FERNANDEZ LEARNING CENTER,1840 E BENSON HY,TUCSON,85714,520-741-4396,https://cflc.ppeptechs.org/,,32.16925763,-110.94448606,{D0629A7C-9208-47D5-A8F1-2BD89AD403DB},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1007156.87007874,452609.802165352,323,CHARTER,ELEMENTARY SCHOOL,KHALSA MONTESSORI SCHOOL,3244 E CAMDEN ST,TUCSON,85716,520-319-2622,https://khalsamontessorischool.com/,,32.24040355,-110.92321358,{09A1A05E-31F1-43B5-8751-5B8C5FB32284},K-4,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:07:55+00,,
987009.809383202,447795.153871395,324,CHARTER,OTHER,NOSOTROS ACADEMY,440 N GRANDE AV,TUCSON,85745,520-624-1023,http://www.nosotrosacademy.com/,,32.22766567,-110.98850319,{4AFA1B3F-8870-4408-9452-F4CCA80B6CFC},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
976514.310039371,482042.340879261,325,PRIVATE,ELEMENTARY SCHOOL,FAITH COMMUNITY ACADEMY,2551 W ORANGE GROVE RD,TUCSON,85741,520-742-4189,http://www.fcatucson.org/,,32.32204107,-111.02151712,{F8DBB501-AA37-469F-83DD-B3E4C89BEDE2},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:03:28+00,,
991978.42847769,454429.521325462,326,CHARTER,HIGH SCHOOL,ACE CHARTER HIGH SCHOOL-DOWNTOWN,1929 N STONE AV,TUCSON,85705,520-628-8316,http://www.acehs.org,,32.24578153,-110.97224835,{B466F98E-8E8C-4186-9A50-F560BDC81C20},9-12,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:27:54+00,,
1032439.375,438015.529199474,327,PRIVATE,OTHER,OUR MOTHER OF SORROWS CATHOLIC SCHOOL,1800 S KOLB RD,TUCSON,85710,520-747-1027,http://www.omosschool.com/,,32.19962275,-110.84192504,{DCCCAE33-DF87-4B97-AFC3-9114BEF0AC6A},PK-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1071635.36614173,381167.025262468,328,PUBLIC,ELEMENTARY SCHOOL,ACACIA ELEMENTARY SCHOOL,12955 E COLOSSAL CAVE RD,VAIL,85641,520-879-2200,https://aca.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.04224188,-110.71727661,{8A4259BB-098B-4598-B11A-DDC1932B27A3},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 15:38:02+00,,
991205.022965878,462862.941601053,329,PUBLIC,HIGH SCHOOL,AMPHITHEATER HIGH SCHOOL,125 W YAVAPAI RD,TUCSON,85705,520-696-5340,https://www.amphi.com/AmphiHigh,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.26897978,-110.97451028,{D7969453-A9E6-44F5-9D1B-283CAD382532},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:16:49+00,,
1027661.21292651,435841.216207348,330,CHARTER,HIGH SCHOOL,CANYON ROSE ACADEMY,2401 S WILMOT RD,TUCSON,85711,520-797-4884,https://www.go2rose.com/schools/canyon-rose-academy/,,32.19377706,-110.85743929,{008E7C73-7B9E-48B0-8473-5068D013F94A},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:37:21+00,,
1025390.84645669,443574.664698161,331,CHARTER,HIGH SCHOOL,SKY ISLANDS HIGH SCHOOL,6000 E 14TH ST,TUCSON,85711,520-382-9210,http://skyislands.org/,,32.21509347,-110.86453297,{A3513E12-EFB1-4451-803D-5CB3422D44DE},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
991230.34547244,350811.432742782,332,PUBLIC,MIDDLE SCHOOL,SAHUARITA MIDDLE SCHOOL,350 W SAHUARITA RD,SAHUARITA,85629,520-625-3502 x1400,https://susd30.us/schools/sahuarita-middle-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.96099416,-110.97758709,{18ADF803-6834-4218-B00F-7BE5F19BF510},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
971488.37106299,502413.866797902,333,PUBLIC,ELEMENTARY SCHOOL,IRONWOOD ELEMENTARY SCHOOL,3300 W FREER DR,TUCSON,85742,520-579-5150,https://www.maranausd.org/ie,MARANA UNIFIED SCHOOL DISTRICT,32.37814752,-111.03724412,{F18C79EC-A256-43E4-8741-9E59F787C85C},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:01:44+00,,
1011621.24868766,463228.130905509,334,PUBLIC,ELEMENTARY SCHOOL,DAVIDSON ELEMENTARY SCHOOL,3950 E PARADISE FALLS DR,TUCSON,85712,520-232-6800,https://davidsones.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.26947355,-110.9084536,{43BEA708-4BAD-47F3-B6B8-DCFD20F2CD48},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:45:56+00,,
1045132.16043307,460090.140748031,335,CHARTER,HIGH SCHOOL,CANYON ROSE ACADEMY EAST,8981 E TANQUE VERDE RD,TUCSON,85749,520-797-4884,https://www.go2rose.com/schools/canyon-rose-academy-east/,,32.25993724,-110.80015552,{E3CC08C9-3A15-49C7-9189-3319D65DED8E},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:38:51+00,,
